scenario,method,seed,episode,service_level,total_cost,scri_viol,VaR95,TVaR95
S1,qlearning,1,29,0.10484702646957718,6301.0,0,1840.0,1908.0
S1,qlearning,1,30,0.1279527559055118,6103.5,0,1920.2,1964.5
S1,qlearning,1,31,0.1073729420186113,6244.0,5,1802.8,1812.0
S1,qlearning,1,32,0.1081282624906786,6613.0,5,2060.6,2193.0
S1,qlearning,1,33,0.13577981651376148,5052.0,0,1317.6,1321.0
S1,qlearning,1,34,0.1073869183208591,6718.5,5,2070.9,2117.0
S1,qlearning,1,35,0.11413225914736488,5926.0,0,1576.2,1592.0
S1,qlearning,1,36,0.12310939148786493,6240.0,0,1961.8,2024.0
S1,qlearning,1,37,0.12741172187841282,5987.5,0,2153.2,2388.5
S1,qlearning,1,38,0.12283236994219653,6718.5,4,2175.2,2292.5
S1,qlearning,1,39,0.12858740216175923,6050.0,0,2015.7999999999997,2210.0
S1,qlearning,1,40,0.10335917312661498,6227.5,1,1934.3999999999999,2105.0
S1,qlearning,1,41,0.1075085324232082,6803.0,3,2073.2,2151.0
S1,qlearning,1,42,0.12237213680577345,7752.6,3,2945.3999999999996,3266.0
S1,qlearning,1,43,0.10294117647058823,6747.0,0,1881.2,1936.0
S1,qlearning,1,44,0.09604929322218195,6293.5,9,1825.3,1826.0
S1,qlearning,1,45,0.141396933560477,6490.0,0,2477.3999999999996,2761.0
S1,qlearning,1,46,0.11784511784511785,5404.0,2,1623.8,1698.0
S1,qlearning,1,47,0.14147286821705427,5912.0,1,1902.6,2019.0
S1,qlearning,1,48,0.14145141451414514,5077.0,2,1760.9999999999998,1915.0
S1,qlearning,1,49,0.12524461839530332,5987.0,0,1900.2,1954.0
S1,qlearning,1,50,0.1438994730441832,4847.0,0,1458.2,1519.0
S1,qlearning,1,51,0.1366223908918406,5755.0,0,1753.6,1870.0
S1,qlearning,1,52,0.13186813186813187,5413.5,2,1712.8,1814.5
S1,qlearning,1,53,0.13148009015777612,5249.0,0,1389.8,1404.0
S1,qlearning,1,54,0.10752688172043011,6127.1,4,2074.6,2228.0
S1,qlearning,1,55,0.10211267605633803,6279.0,2,1742.0,1754.0
S1,qlearning,1,56,0.13398914518317503,5913.0,6,1962.1999999999998,2107.0
S1,qlearning,1,57,0.10699001426533523,6400.0,3,1865.6,1954.0
S1,qlearning,1,58,0.12153950033760973,7101.0,0,2148.6,2241.0
S1,qlearning,1,59,0.13225569434239529,5647.0,3,1663.8,1698.0
S1,qlearning,1,60,0.14909090909090908,5639.0,3,1873.3999999999999,2024.0
S1,qlearning,1,61,0.1654890293789513,5398.0,0,1444.6,1493.0
S1,qlearning,1,62,0.1434108527131783,5281.0,0,1654.1999999999998,1759.0
S1,qlearning,1,63,0.15102698348771648,5220.5,1,1297.0,1309.0
S1,qlearning,1,64,0.11996001332889036,6841.0,3,2064.6,2113.0
S1,qlearning,1,65,0.1147011308562197,6814.0,0,1986.6,2025.0
S1,qlearning,1,66,0.10611050128064398,6032.0,1,1851.2,1898.0
S1,qlearning,1,67,0.1080773606370876,5554.0,4,1755.0,1881.0
S1,qlearning,1,68,0.11875221552640908,5946.0,6,1628.0,1652.0
S1,qlearning,1,69,0.13652482269503546,5972.3,0,1710.4,1728.0
S1,qlearning,1,70,0.11514195583596215,6921.0,0,2125.4,2227.0
S1,qlearning,1,71,0.13482719331560958,5237.0,1,1379.3999999999999,1420.0
S1,qlearning,1,72,0.11386811692726037,7288.0,0,1773.8,1819.0
S1,qlearning,1,73,0.12547926106657373,6311.5,0,2074.2,2188.5
S1,qlearning,1,74,0.13524108192865542,5523.0,1,1702.0,1784.0
S1,qlearning,1,75,0.12392426850258176,5477.0,3,1401.6,1422.0
S1,qlearning,1,76,0.11804087385482734,6637.0,2,2139.2,2320.0
S1,qlearning,1,77,0.09352787130564909,5188.0,7,1370.8,1407.0
S1,qlearning,1,78,0.11779041429731925,5880.5,0,1958.3999999999999,2065.5
S1,qlearning,1,79,0.10623714873200822,6685.0,4,2791.3999999999996,3149.0
S1,qlearning,1,80,0.129325410695561,6813.0,1,2102.6,2119.0
S1,qlearning,1,81,0.14925373134328357,5350.0,1,1583.1999999999998,1657.0
S1,qlearning,1,82,0.11331444759206799,6433.0,1,2011.6,2116.0
S1,qlearning,1,83,0.12295081967213115,6925.5,3,2019.2,2024.5
S1,qlearning,1,84,0.14734774066797643,5905.0,4,1729.8,1778.0
S1,qlearning,1,85,0.15914585012087026,4971.0,0,1457.1999999999998,1526.0
S1,qlearning,1,86,0.1007994438651373,6082.0,2,1562.6,1591.0
S1,qlearning,1,87,0.14964788732394366,6177.1,3,2204.6,2429.0
S1,qlearning,1,88,0.1375176304654443,6365.0,0,1700.8,1713.0
S1,qlearning,1,89,0.11900468806346917,6130.5,0,1851.7,1870.0
S1,qlearning,1,90,0.12700069589422408,6847.0,0,2106.7999999999997,2247.0
S1,qlearning,1,91,0.16140475345867328,6129.0,0,1581.4,1590.0
S1,qlearning,1,92,0.11623989218328841,6667.5,0,1720.1,1741.0
S1,qlearning,1,93,0.12451771308312873,6445.0,5,1680.0,1734.0
S1,qlearning,1,94,0.1338994121489223,6690.0,2,1908.6,1912.0
S1,qlearning,1,95,0.15970961887477314,5665.5,2,1505.3999999999999,1538.5
S1,qlearning,1,96,0.1362957430918596,5937.5,0,2003.6,2206.5
S1,qlearning,1,97,0.14616552771450267,5635.5,2,1690.6,1700.5
S1,qlearning,1,98,0.13157894736842105,5666.0,2,1466.8,1507.0
S1,qlearning,1,99,0.13763197586727,5686.0,0,1457.2,1488.0
S1,qlearning,1,100,0.15625,5429.0,2,1691.2,1730.0
S1,qlearning,1,101,0.1351858805858055,6012.0,2,1958.0,2096.0
S1,qlearning,1,102,0.1575091575091575,5420.0,0,1594.0,1641.0
S1,qlearning,1,103,0.14492753623188406,5678.0,1,1627.3999999999999,1683.0
S1,qlearning,1,104,0.15825035561877668,5739.0,1,1843.1999999999998,1976.0
S1,qlearning,1,105,0.14230498945888967,6774.5,0,1915.7,1939.0
S1,qlearning,1,106,0.1420640104506858,6837.5,0,1933.3,1953.0
S1,qlearning,1,107,0.13857251328777526,5673.0,4,1836.6,1974.0
S1,qlearning,1,108,0.17884914463452567,5704.0,0,1582.2,1593.0
S1,qlearning,1,109,0.12043512043512043,5964.2,4,1562.36,1640.2
S1,qlearning,1,110,0.12763596004439512,6591.0,0,1938.6,1953.0
S1,qlearning,1,111,0.12997696610727213,6069.5,2,1404.4,1411.0
S1,qlearning,1,112,0.1332263242375602,6946.0,3,2120.7999999999997,2236.0
S1,qlearning,1,113,0.11133200795228629,4787.0,3,1232.8,1249.0
S1,qlearning,1,114,0.15262515262515264,5105.5,2,1554.0,1680.5
S1,qlearning,1,115,0.13766730401529637,5769.5,7,1604.6,1623.0
S1,qlearning,1,116,0.14609323703217333,6690.0,0,1508.4,1525.0
S1,qlearning,1,117,0.14685556323427781,6920.0,3,2080.2,2129.0
S1,qlearning,1,118,0.1446280991735537,5470.0,0,1514.8,1559.0
S1,qlearning,1,119,0.1595744680851064,5053.0,0,1529.8,1596.0
S1,qlearning,1,120,0.16018306636155608,6208.333333333333,0,1642.4666666666667,1674.8333333333335
S1,qlearning,1,121,0.16831683168316833,4901.5,1,1550.1999999999998,1632.5
S1,qlearning,1,122,0.13979979288919572,6213.0,0,1692.2,1734.0
S1,qlearning,1,123,0.14849624060150377,5889.5,0,1413.0,1435.0
S1,qlearning,1,124,0.1424172440338722,6327.066666666667,5,1538.6,1566.0
S1,qlearning,1,125,0.15254845656855706,6358.0,3,2105.0,2203.0
S1,qlearning,1,126,0.153023598820059,5684.5,2,1897.7999999999997,2092.5
S1,qlearning,1,127,0.1202335967021642,7390.1,4,2527.2,2673.0
S1,qlearning,1,128,0.12918184829413712,6244.0,1,2100.3999999999996,2252.0
S1,qlearning,1,129,0.1131928181108509,5408.0,0,1794.8,1947.0
S1,qlearning,1,130,0.11451726568005638,5711.0,0,1508.4,1527.0
S1,qlearning,1,131,0.10659232535257461,7187.0,0,2208.2,2318.0
S1,qlearning,1,132,0.16134815346002152,5984.5,0,1524.9,1532.0
S1,qlearning,1,133,0.1203125,6778.0,7,1853.6,1902.0
S1,qlearning,1,134,0.11107371255469539,6583.0,2,1843.0,1979.0
S1,qlearning,1,135,0.15212527964205816,4167.0,4,1153.8,1210.0
S1,qlearning,1,136,0.1191806331471136,5676.0,0,1686.6,1690.0
S1,qlearning,1,137,0.145985401459854,6071.5,0,1611.8,1639.5
S1,qlearning,1,138,0.1387443635102324,5715.5,4,1639.6,1675.5
S1,qlearning,1,139,0.14705882352941177,6821.5,4,1725.5,1801.0
S1,qlearning,1,140,0.18047882136279927,6336.1,2,1982.3999999999999,2087.0
S1,qlearning,1,141,0.14200063111391606,6225.0,1,1593.6,1623.0
S1,qlearning,1,142,0.14513274336283186,6076.0,0,1939.9999999999998,2113.0
S1,qlearning,1,143,0.11294370742201507,6580.1,13,2170.2799999999997,2264.1
S1,qlearning,1,144,0.1691524190614769,5679.0,0,2041.6,2201.0
S1,qlearning,1,145,0.1730637422892392,5854.5,0,1524.0,1548.5
S1,qlearning,1,146,0.14616552771450267,5618.0,0,1716.0,1793.0
S1,qlearning,1,147,0.1622596153846154,5228.0,4,1691.0,1771.0
S1,qlearning,1,148,0.13614262560777957,6052.5,2,1488.6,1509.0
S1,qlearning,1,149,0.1318012842176411,6569.7,0,1921.5,1942.0
S1,qlearning,1,150,0.1433011049723757,6759.5,1,1871.0,1916.5
S1,qlearning,1,151,0.14074074074074075,6387.5,5,1965.8,2035.0
S1,qlearning,1,152,0.17495395948434622,5488.5,0,1625.3,1672.0
S1,qlearning,1,153,0.14746703678001388,6096.0,0,1791.2,1843.0
S1,qlearning,1,154,0.14685556323427781,6229.0,1,2110.2,2335.0
S1,qlearning,1,155,0.10876418663303909,7430.0,2,2254.4,2338.0
S1,qlearning,1,156,0.16396272005522955,5559.0,0,1671.8,1742.0
S1,qlearning,1,157,0.15647226173541964,6122.0,6,1642.0,1699.5
S1,qlearning,1,158,0.13601928374655647,6618.0,1,2104.5,2182.5
S1,qlearning,1,159,0.16842105263157894,5548.0,2,1574.2,1575.0
S1,qlearning,1,160,0.15560875512995895,6930.0,3,2067.6,2218.0
S1,qlearning,1,161,0.14116137311517485,6751.4,3,1823.08,1864.0
S1,qlearning,1,162,0.16236162361623616,6168.0,0,2233.0,2470.0
S1,qlearning,1,163,0.17375886524822695,5706.5,0,1607.6,1666.5
S1,qlearning,1,164,0.1569767441860465,6215.5,3,1577.8,1588.5
S1,qlearning,1,165,0.14014014014014015,6455.0,0,1737.8,1743.0
S1,qlearning,1,166,0.13823208439432522,5956.0,2,1872.3999999999999,1952.0
S1,qlearning,1,167,0.0998185117967332,6135.0,2,1823.8,1826.0
S1,qlearning,1,168,0.10976408912188729,7332.0,1,2311.0,2419.0
S1,qlearning,1,169,0.12520593080724876,6761.5,0,1499.6,1523.5
S1,qlearning,1,170,0.12045959970348406,5641.0,0,1777.2,1834.0
S1,qlearning,1,171,0.12798922196025597,6410.0,3,1704.3999999999999,1793.0
S1,qlearning,1,172,0.15781062724730324,4876.0,0,1226.2,1238.0
S1,qlearning,1,173,0.14053504910260753,6452.0,3,1446.8,1472.0
S1,qlearning,1,174,0.1965065502183406,5944.0,0,2220.7999999999997,2432.0
S1,qlearning,1,175,0.1428054953000723,6779.0,0,2089.6,2203.0
S1,qlearning,1,176,0.12628957666310922,7126.5,2,2246.1,2311.0
S1,qlearning,1,177,0.13126491646778043,7080.0,1,2066.4,2159.0
S1,qlearning,1,178,0.12052341597796143,7038.5,0,2197.2999999999997,2259.0
S1,qlearning,1,179,0.1429618768328446,6051.0,2,2152.0,2370.0
S1,qlearning,1,180,0.1254295532646048,5775.2,3,1564.16,1582.2
S1,qlearning,1,181,0.12406526172671652,7419.5,5,2191.5,2244.0
S1,qlearning,1,182,0.14301036825169824,5474.0,0,1528.4,1538.0
S1,qlearning,1,183,0.16706443914081145,5388.0,0,1360.8,1380.0
S1,qlearning,1,184,0.15253636041149343,6559.5,0,1798.3,1835.0
S1,qlearning,1,185,0.1555472263868066,6757.0,4,2016.0,2026.0
S1,qlearning,1,186,0.13410596026490065,6910.0,4,2571.7999999999997,2728.0
S1,qlearning,1,187,0.11998628728145355,5551.0,3,1441.4,1466.0
S1,qlearning,1,188,0.14755323122898767,6405.666666666667,5,1869.3333333333333,1936.6666666666667
S1,qlearning,1,189,0.14589337175792508,6725.5,0,2017.8,2143.5
S1,qlearning,1,190,0.2138704318936877,4914.0,0,1513.8,1556.0
S1,qlearning,1,191,0.13398692810457516,6487.5,0,1832.3999999999999,1874.5
S1,qlearning,1,192,0.1732142857142857,6039.0,4,1997.1999999999998,2170.0
S1,qlearning,1,193,0.14008277618592804,6471.0,0,1699.2,1739.0
S1,qlearning,1,194,0.1514059120403749,5988.0,0,1875.6,2007.0
S1,qlearning,1,195,0.18991964937910885,6500.5,1,1926.0,2017.0
S1,qlearning,1,196,0.1545253863134658,6018.0,2,2062.3999999999996,2221.0
S1,qlearning,1,197,0.1506740681998414,5588.0,0,1675.8,1703.0
S1,qlearning,1,198,0.12516914749661706,5514.0,1,1483.8,1527.0
S1,qlearning,1,199,0.10090817356205853,7337.5,0,1804.4,1819.0
S1,qlearning,1,200,0.10559839088166276,6964.5,0,1904.3,1914.0
S1,qlearning,1,201,0.10307414104882459,6680.0,3,1672.6,1715.0
S1,qlearning,1,202,0.15888208269525267,5576.4,3,1628.1,1633.0
S1,qlearning,1,203,0.18483943241224796,5780.0,0,1650.0,1705.0
S1,qlearning,1,204,0.10131332082551595,6152.0,4,1881.2,1945.0
S1,qlearning,1,205,0.16764132553606237,5907.5,3,1737.5,1817.0
S1,qlearning,1,206,0.12909979064898813,6444.5,0,1709.3999999999999,1798.0
S1,qlearning,1,207,0.16942626107046593,5573.0,0,1712.8,1734.0
S1,qlearning,1,208,0.12746047111971603,6365.0,2,1640.0,1644.0
S1,qlearning,1,209,0.12039903680770554,6377.0,4,1777.7,1797.5
S1,qlearning,1,210,0.17857142857142858,5965.466666666667,0,1872.5733333333333,1959.4666666666667
S1,qlearning,1,211,0.14333333333333334,6506.0,3,1851.3999999999999,1913.0
S1,qlearning,1,212,0.1556842867487328,6267.0,3,2284.2,2516.0
S1,qlearning,1,213,0.18623024830699775,5700.7,0,1728.6799999999998,1800.6
S1,qlearning,1,214,0.14770240700218817,5736.9,3,1714.1999999999998,1804.0
S1,qlearning,1,215,0.16233766233766234,5725.0,0,1643.0,1747.0
S1,qlearning,1,216,0.16751638747268754,5948.7,0,1565.9399999999998,1653.0
S1,qlearning,1,217,0.13120899718837864,6950.0,0,2185.3999999999996,2380.0
S1,qlearning,1,218,0.18090839107005388,5336.9,2,1554.28,1662.5
S1,qlearning,1,219,0.17247774480712166,5823.0,1,1463.2,1481.0
S1,qlearning,1,220,0.15816326530612246,6803.0,0,2171.6,2333.0
S1,qlearning,1,221,0.1683270353830299,6545.5,0,2104.2,2187.5
S1,qlearning,1,222,0.17762660619803478,5414.0,0,1716.8,1863.0
S1,qlearning,1,223,0.16327890703098968,6833.666666666667,0,1903.7333333333333,1962.0
S1,qlearning,1,224,0.14020270270270271,6512.0,4,1878.8,1959.0
S1,qlearning,1,225,0.16170525542080116,6143.0,4,2023.0,2127.0
S1,qlearning,1,226,0.19674612183125237,5729.0,4,2253.6,2512.0
S1,qlearning,1,227,0.2014218009478673,5375.5,1,1636.3,1785.0
S1,qlearning,1,228,0.15932203389830507,6246.0,2,1660.8,1681.0
S1,qlearning,1,229,0.13239339752407153,6851.4,4,2062.92,2187.4
S1,qlearning,1,230,0.1821789321789322,5887.0,0,1556.8,1576.0
S1,qlearning,1,231,0.16592095451155853,5952.0,1,1787.3999999999999,1887.0
S1,qlearning,1,232,0.16420064958498737,6286.0,1,1786.8,1910.0
S1,qlearning,1,233,0.16654854712969525,5976.0,0,2106.7999999999997,2306.0
S1,qlearning,1,234,0.17024174327545114,5952.5,0,1393.0,1412.0
S1,qlearning,1,235,0.1970954356846473,4859.2,1,1461.0,1514.0
S1,qlearning,1,236,0.13140385894876913,6292.0,5,1773.8,1784.0
S1,qlearning,1,237,0.16258799865906806,6776.0,0,1696.0,1708.0
S1,qlearning,1,238,0.14391979301423027,7306.0,5,2554.2,2802.0
S1,qlearning,1,239,0.1319305277221109,6828.0,1,1982.6,2007.0
S1,qlearning,1,240,0.1441973592772759,6383.0,1,2207.3999999999996,2398.0
S1,qlearning,1,241,0.16449885233358838,5568.0,3,1562.8,1640.0
S1,qlearning,1,242,0.15316901408450703,6097.0,0,1976.1999999999998,2149.0
S1,qlearning,1,243,0.1616499442586399,5487.0,1,1367.8,1377.0
S1,qlearning,1,244,0.15875980575270826,6436.0,0,1893.6,1894.0
S1,qlearning,1,245,0.12399847386493705,5446.5,1,1723.2,1780.5
S1,qlearning,1,246,0.12726638772663879,6415.5,2,1691.7,1730.0
S1,qlearning,1,247,0.163003663003663,5718.3,1,1413.06,1426.0
S1,qlearning,1,248,0.17137096774193547,5707.5,0,1304.2,1305.0
S1,qlearning,1,249,0.1507446422084998,5978.0,0,1859.0,1977.0
S1,qlearning,1,250,0.1534330648254699,5507.0,4,1388.6,1391.0
S1,qlearning,1,251,0.1625,5964.0,0,1906.1999999999998,2081.0
S1,qlearning,1,252,0.16660758596242467,5481.333333333333,2,1704.2666666666664,1795.3333333333333
S1,qlearning,1,253,0.1615193468228612,6002.0,0,1850.1999999999998,1982.0
S1,qlearning,1,254,0.16745540589734256,5521.0,1,1527.2,1535.0
S1,qlearning,1,255,0.1840264998159735,5220.2,0,1608.6,1684.0
S1,qlearning,1,256,0.1678832116788321,5672.0,4,1576.1999999999998,1651.0
S1,qlearning,1,257,0.15937019969278035,5886.5,5,1923.2,1948.5
S1,qlearning,1,258,0.13302589570769777,6223.0,5,1997.3999999999999,2170.0
S1,qlearning,1,259,0.15030060120240482,6378.0,0,2321.3999999999996,2565.0
S1,qlearning,1,260,0.17863720073664824,5566.0,1,1490.0,1546.0
S1,qlearning,1,261,0.16840687100033683,5435.0,1,1501.0,1502.0
S1,qlearning,1,262,0.15030060120240482,6593.0,0,2154.3999999999996,2334.0
S1,qlearning,1,263,0.155703289013296,6429.0,4,2125.6,2288.0
S1,qlearning,1,264,0.13987138263665594,6974.0,0,1987.2,2030.0
S1,qlearning,1,265,0.13263023330137425,6524.0,3,1702.0,1738.0
S1,qlearning,1,266,0.15105227427019688,6788.0,0,2334.0,2528.0
S1,qlearning,1,267,0.174530111238972,5343.4,4,1469.8,1524.0
S1,qlearning,1,268,0.15495867768595042,5944.0,0,1692.0,1693.0
S1,qlearning,1,269,0.13986013986013987,6644.0,0,2194.0,2361.0
S1,qlearning,1,270,0.1544998068752414,5414.1,4,1552.3999999999999,1598.0
S1,qlearning,1,271,0.14955919395465994,6816.0,0,1912.0,1942.0
S1,qlearning,1,272,0.12058720727018525,5686.0,1,1667.1999999999998,1762.0
S1,qlearning,1,273,0.13599105812220566,6254.5,0,1493.0,1515.0
S1,qlearning,1,274,0.14500170590242237,6663.1,2,1902.42,1924.0
S1,qlearning,1,275,0.1329394387001477,7062.5,0,1861.8,1888.0
S1,qlearning,1,276,0.14384559359067736,5649.0,0,1638.6,1667.0
S1,qlearning,1,277,0.1797577178585385,5634.0,0,1737.8,1836.0
S1,qlearning,1,278,0.19871537535126454,5527.5,1,2071.2,2315.5
S1,qlearning,1,279,0.15408587257617729,6150.5,1,1810.8,1873.5
S1,qlearning,1,280,0.11556982343499198,7795.333333333333,0,2371.4666666666662,2549.833333333333
S1,qlearning,1,281,0.13259668508287292,5434.0,6,1568.3999999999999,1609.0
S1,qlearning,1,282,0.11644832605531295,6297.0,0,2189.2,2372.0
S1,qlearning,1,283,0.13592832869941304,7026.0,1,1893.8,1937.0
S1,qlearning,1,284,0.15630550621669628,6289.0,0,1711.4,1739.0
S1,qlearning,1,285,0.14683153013910355,7429.0,4,2364.0,2525.0
S1,qlearning,1,286,0.1529051987767584,5710.4,0,1795.6,1868.0
S1,qlearning,1,287,0.17599436818021824,5791.0,1,1285.6,1293.0
S1,qlearning,1,288,0.17472643840451818,6350.0,2,1913.6,1997.0
S1,qlearning,1,289,0.18199233716475097,6198.0,2,1897.8,1907.0
S1,qlearning,1,290,0.1791776688042248,5676.4,0,1709.8,1788.0
S1,qlearning,1,291,0.14863896848137537,6075.0,2,1588.0,1594.0
S1,qlearning,1,292,0.1648544370396352,5650.0,3,1564.3999999999999,1604.0
S1,qlearning,1,293,0.13353617308992563,6806.7,0,2298.0,2438.0
S1,qlearning,1,294,0.12065439672801637,5129.0,3,1373.0,1408.0
S1,qlearning,1,295,0.11593242795627691,6882.0,1,2278.7999999999997,2453.0
S1,qlearning,1,296,0.16257225433526012,6031.0,0,1650.6,1683.0
S1,qlearning,1,297,0.18117369042930287,5364.0,0,1719.8,1769.0
S1,qlearning,1,298,0.19542045005921832,5066.5,0,1322.6,1335.5
S1,qlearning,1,299,0.1537496077816128,7337.5,2,2503.2,2742.5
S1,qlearning,1,300,0.18762886597938144,5132.5,1,1343.6,1386.5
S1,qlearning,1,301,0.1909722222222222,5182.5,0,1523.3,1530.0
S1,qlearning,1,302,0.18676627534685167,6161.0,3,1965.6,2007.0
S1,qlearning,1,303,0.16520210896309315,6466.0,0,1841.0,1913.0
S1,qlearning,1,304,0.14170692431561996,6669.0,0,1782.5,1813.0
S1,qlearning,1,305,0.1052813255091474,7066.0,13,2038.1999999999998,2129.0
S1,qlearning,1,306,0.13467374810318664,6221.0,3,2164.4,2268.0
S1,qlearning,1,307,0.1686656671664168,6063.0,2,1497.8,1512.0
S1,qlearning,1,308,0.19642857142857142,5801.0,0,1568.8,1600.0
S1,qlearning,1,309,0.152384367156687,6727.5,1,2173.3999999999996,2338.5
S1,qlearning,1,310,0.1385148133897653,5082.5,0,1451.0,1487.5
S1,qlearning,1,311,0.1927710843373494,5196.0,0,1554.6,1660.0
S1,qlearning,1,312,0.16739203213927017,6279.0,2,1864.8,1946.0
S1,qlearning,1,313,0.1599466844385205,7142.0,0,2392.4,2468.0
S1,qlearning,1,314,0.12782204515272244,7387.666666666667,4,2301.133333333333,2387.0
S1,qlearning,1,315,0.15463917525773196,6380.0,7,2082.3999999999996,2252.0
S1,qlearning,1,316,0.17122103078519543,6371.0,0,1794.3999999999999,1861.0
S1,qlearning,1,317,0.1587566844919786,6633.6,2,1756.6,1801.5
S1,qlearning,1,318,0.15429958391123438,6697.666666666667,0,1662.2,1686.0
S1,qlearning,1,319,0.10290148448043185,7648.5,0,2492.2999999999997,2645.0
S1,qlearning,1,320,0.15903530234183852,6129.0,0,1694.6,1727.0
S1,qlearning,1,321,0.18070112034694616,5757.0,0,1497.3999999999999,1536.0
S1,qlearning,1,322,0.18045112781954886,6120.0,2,1705.2,1731.0
S1,qlearning,1,323,0.16767748840528005,6308.5,5,1755.8,1788.5
S1,qlearning,1,324,0.17726608187134502,5812.0,2,1647.4,1668.0
S1,qlearning,1,325,0.14899514899514898,5883.0,4,1856.8,1968.0
S1,qlearning,1,326,0.1830808080808081,5452.6,2,1597.8,1607.0
S1,qlearning,1,327,0.17985611510791366,5049.0,0,1491.3999999999999,1555.0
S1,qlearning,1,328,0.13951085084395454,6290.0,3,1726.3999999999999,1772.0
S1,qlearning,1,329,0.15363605326049845,6189.0,0,2102.2,2234.0
S1,qlearning,1,330,0.1659671880961465,5493.5,0,1512.4,1527.5
S1,qlearning,1,331,0.14602587800369685,5755.0,3,1921.1999999999998,2089.0
S1,qlearning,1,332,0.14662273476112025,7134.0,0,1968.6,1992.0
S1,qlearning,1,333,0.1539408866995074,5107.1,0,1460.2,1481.0
S1,qlearning,1,334,0.16237204376985528,5495.0,2,1699.8,1830.0
S1,qlearning,1,335,0.11142948105698822,7723.666666666667,0,2600.133333333333,2730.0
S1,qlearning,1,336,0.14963078118927323,5965.0,0,1483.8,1492.0
S1,qlearning,1,337,0.16135084427767354,6908.166666666667,4,2395.533333333333,2555.1666666666665
S1,qlearning,1,338,0.13753773901375377,5854.0,1,1748.8,1820.0
S1,qlearning,1,339,0.16802067946824226,6600.2,1,2206.6,2338.0
S1,qlearning,1,340,0.15867019267094826,5545.0,0,1610.1999999999998,1688.0
S1,qlearning,1,341,0.12305025996533796,6451.0,3,1818.0,1859.0
S1,qlearning,1,342,0.1792687255946042,5691.0,0,1683.6,1751.0
S1,qlearning,1,343,0.11567164179104478,5878.666666666667,0,1898.1333333333334,1938.6666666666667
S1,qlearning,1,344,0.16296296296296298,5776.0,0,1843.6,2006.5
S1,qlearning,1,345,0.17166606432959886,6006.0,0,2148.0,2357.0
S1,qlearning,1,346,0.1869857890800299,5113.0,0,1514.8,1556.0
S1,qlearning,1,347,0.11506652283351312,6555.0,2,2135.7999999999997,2310.0
S1,qlearning,1,348,0.13527575442247658,6257.0,3,1699.6,1726.0
S1,qlearning,1,349,0.13518659558263518,5765.0,4,1672.2,1684.5
S1,qlearning,1,350,0.15461997019374069,5759.5,3,1533.3999999999999,1571.5
S1,qlearning,1,351,0.16933721777130373,5345.0,2,1371.8,1384.0
S1,qlearning,1,352,0.16728002676480427,6861.0,0,1878.0,1892.0
S1,qlearning,1,353,0.15942536790469516,5595.0,2,1420.6,1444.0
S1,qlearning,1,354,0.14883720930232558,7172.0,0,2124.0,2258.0
S1,qlearning,1,355,0.19838056680161945,5036.0,0,1670.3999999999999,1803.0
