scenario,method,seed,episode,service_level,total_cost,scri_viol,VaR95,TVaR95
S3,qlearning,0,121,0.13405797101449277,6812.3,0,2117.6800000000003,2141.6000000000004
S3,qlearning,0,122,0.15836230204712243,5795.5,0,1361.3200000000002,1380.1000000000001
S3,qlearning,0,123,0.15323691460055097,6723.900000000001,4,1995.2,2045.6000000000001
S3,qlearning,0,124,0.1263902932254803,7789.000000000001,1,2093.3,2125.0
S3,qlearning,0,125,0.1294435857805255,5814.6,0,1543.8000000000002,1597.2000000000003
S3,qlearning,0,126,0.16506717850287908,5957.700000000001,1,1839.64,1889.0000000000002
S3,qlearning,0,127,0.15816896166728694,6260.700000000001,1,2024.0,2161.0
S3,qlearning,0,128,0.12270942408376963,7267.500000000001,2,2122.86,2189.2000000000003
S3,qlearning,0,129,0.16998827667057445,6912.8,1,2095.0,2169.3
S3,qlearning,0,130,0.1719312275089964,5480.5,0,1360.48,1374.7
S3,qlearning,0,131,0.1908548707753479,5813.0,0,1622.8600000000001,1641.0000000000002
S3,qlearning,0,132,0.16760904684975766,5850.5,0,1608.6000000000001,1638.4
S3,qlearning,0,133,0.1569767441860465,5952.8,0,1800.22,1829.2
S3,qlearning,0,134,0.15403682719546744,6530.5,0,1761.18,1822.6000000000001
S3,qlearning,0,135,0.1592797783933518,6338.700000000001,0,1808.0400000000002,1893.0000000000002
S3,qlearning,0,136,0.14979142965491088,6708.3,0,1826.22,1892.6000000000001
S3,qlearning,0,137,0.16261682242990655,5625.5,0,1460.04,1489.7
S3,qlearning,0,138,0.17483777937995673,6066.6,0,1730.08,1834.1000000000001
S3,qlearning,0,139,0.1927019270192702,6075.450000000001,0,1642.3000000000002,1660.8000000000002
S3,qlearning,0,140,0.1292077524651479,7238.3,3,2013.6800000000003,2041.2000000000003
S3,qlearning,0,141,0.17099056603773585,5042.3,0,1378.44,1410.0
S3,qlearning,0,142,0.12770137524557956,6360.900000000001,0,1992.3400000000001,2057.4
S3,qlearning,0,143,0.19104354971240756,6070.85,1,2022.07,2133.6
S3,qlearning,0,144,0.18637532133676094,6163.8,0,2098.58,2180.0
S3,qlearning,0,145,0.20336894001643385,6069.8,5,2180.96,2371.9
S3,qlearning,0,146,0.1898238747553816,5321.55,0,1487.54,1559.8000000000002
S3,qlearning,0,147,0.1518942101501072,6264.900000000001,0,1556.92,1585.8000000000002
S3,qlearning,0,148,0.16491754122938532,6093.3,0,1667.92,1696.6000000000001
S3,qlearning,0,149,0.15221238938053097,7236.3,0,1972.8799999999999,2050.0
S3,qlearning,0,150,0.17022817819630567,6356.05,0,1745.32,1814.4
S3,qlearning,0,151,0.142,5804.650000000001,1,1499.8600000000001,1512.2
S3,qlearning,0,152,0.11005692599620494,7153.6,5,2638.94,2795.4
S3,qlearning,0,153,0.17136329017517135,5791.900000000001,0,1712.0800000000002,1725.6000000000001
S3,qlearning,0,154,0.15855457227138642,6369.3,0,1725.36,1756.2
S3,qlearning,0,155,0.15752625437572929,5440.400000000001,1,1358.28,1396.2
S3,qlearning,0,156,0.1661249548573492,6420.900000000001,0,1919.0,1948.0
S3,qlearning,0,157,0.18346852066434918,5939.8,0,1497.4800000000002,1516.5000000000002
S3,qlearning,0,158,0.1271914747335854,7472.800000000001,1,2383.96,2512.6000000000004
S3,qlearning,0,159,0.16339869281045752,5297.6,0,1440.98,1477.4
S3,qlearning,0,160,0.14951321279554938,7048.6,0,2129.0600000000004,2176.2000000000003
S3,qlearning,0,161,0.15467759970182632,6750.3,0,1909.8400000000001,1957.6000000000001
S3,qlearning,0,162,0.15345765345765347,5762.700000000001,3,1616.0800000000002,1675.6000000000001
S3,qlearning,0,163,0.15262751159196292,7004.3,2,2054.56,2116.8
S3,qlearning,0,164,0.16840882694541232,5414.3,0,1785.36,1952.4
S3,qlearning,0,165,0.16939019529693106,6515.700000000001,0,2140.6,2183.0
S3,qlearning,0,166,0.1461418550272798,6655.000000000001,3,1914.6400000000003,1919.5000000000002
S3,qlearning,0,167,0.1313969571230982,6850.1,4,1978.9000000000003,2043.2000000000003
S3,qlearning,0,168,0.12741046831955924,7069.3,0,2226.18,2399.4
S3,qlearning,0,169,0.17469657962486207,6485.6,1,1951.4,2076.9
S3,qlearning,0,170,0.16157670454545456,7082.900000000001,0,2135.9,2202.0
S3,qlearning,0,171,0.15552099533437014,6010.8,0,1565.76,1636.0
S3,qlearning,0,172,0.16776202006226218,6943.400000000001,0,2065.9,2104.9
S3,qlearning,0,173,0.170261066969353,5255.1,1,1442.36,1482.0
S3,qlearning,0,174,0.18729641693811075,6002.1,0,1693.18,1767.2
S3,qlearning,0,175,0.1880016899028306,4969.5,0,1297.36,1329.5
S3,qlearning,0,176,0.1923831959167648,5944.700000000001,0,1895.92,2044.6000000000001
S3,qlearning,0,177,0.15106303618052966,6484.400000000001,0,1636.32,1658.0
S3,qlearning,0,178,0.1512455516014235,6239.900000000001,0,1495.6799999999998,1567.0
S3,qlearning,0,179,0.13211009174311927,6660.6,3,2015.18,2047.6000000000001
S3,qlearning,0,180,0.13861772745021475,6927.400000000001,0,2257.6200000000003,2425.1000000000004
S3,qlearning,0,181,0.15465861938890985,5813.0,0,1579.8600000000001,1595.4
S3,qlearning,0,182,0.14188422247446084,6430.200000000001,0,2017.56,2156.4
S3,qlearning,0,183,0.16427822439706397,6350.700000000001,1,1687.72,1738.2
S3,qlearning,0,184,0.15845070422535212,6295.5,4,1666.88,1685.8000000000002
S3,qlearning,0,185,0.18174308137133416,6170.500000000001,2,1791.5600000000002,1821.2000000000003
S3,qlearning,0,186,0.17762660619803478,5525.700000000001,0,1491.0,1495.4
S3,qlearning,0,187,0.19423076923076923,6159.3,0,2042.2800000000002,2136.6000000000004
S3,qlearning,0,188,0.18056089127929312,5721.700000000001,0,1929.68,2087.6000000000004
S3,qlearning,0,189,0.1800232288037166,5664.5,0,1649.76,1710.6000000000001
S3,qlearning,0,190,0.14589337175792508,6736.6,1,2004.3000000000002,2101.8
S3,qlearning,0,191,0.15729089563286455,6355.500000000001,0,1903.4400000000003,2061.6000000000004
S3,qlearning,0,192,0.16408554572271386,6045.900000000001,0,1757.0000000000002,1764.6000000000001
S3,qlearning,0,193,0.15660809778456838,5787.900000000001,0,1547.96,1598.8000000000002
S3,qlearning,0,194,0.1850438763830599,6160.3,1,1661.52,1718.6000000000001
S3,qlearning,0,195,0.16477272727272727,6591.900000000001,0,1768.02,1805.4
S3,qlearning,0,196,0.1724137931034483,6706.700000000001,2,1770.6000000000001,1791.4
S3,qlearning,0,197,0.16408902301018483,6357.6,6,1835.0800000000002,1875.5000000000002
S3,qlearning,0,198,0.1569111424541608,6285.6,0,1824.3,1925.9
S3,qlearning,0,199,0.15267175572519084,7092.500000000001,7,2001.5200000000002,2048.2000000000003
S3,qlearning,0,200,0.15304145679969003,6493.400000000001,4,1575.7400000000002,1577.8000000000002
S3,qlearning,0,201,0.16707703130495954,6009.3,0,1519.0800000000002,1522.8000000000002
S3,qlearning,0,202,0.17107046070460705,7068.400000000001,1,1911.6000000000001,1914.1000000000001
S3,qlearning,0,203,0.17448856799037304,5773.1,3,2013.68,2225.2000000000003
S3,qlearning,0,204,0.1870748299319728,5983.8,0,1562.78,1569.0
S3,qlearning,0,205,0.14722325754752144,6538.1,1,2106.8,2246.6000000000004
S3,qlearning,0,206,0.20169035728006146,6566.1,2,1841.96,1876.4
S3,qlearning,0,207,0.17543859649122806,6019.900000000001,4,1425.6000000000001,1433.4
S3,qlearning,0,208,0.17540402049664958,6365.6,2,1630.48,1638.6000000000001
S3,qlearning,0,209,0.1676190476190476,5777.3,2,1581.2800000000002,1637.8000000000002
S3,qlearning,0,210,0.17671130952380953,7135.700000000001,1,2066.44,2094.8
S3,qlearning,0,211,0.1812522885389967,6328.3,0,1689.8400000000001,1749.8000000000002
S3,qlearning,0,212,0.18225331369661266,5989.0,1,1774.86,1858.5
S3,qlearning,0,213,0.1921583850931677,5587.1,1,1502.1000000000001,1536.8000000000002
S3,qlearning,0,214,0.17095588235294118,6810.200000000001,0,2269.68,2420.9
S3,qlearning,0,215,0.1520912547528517,5890.5,0,1748.3600000000001,1810.0000000000002
S3,qlearning,0,216,0.1785036080516521,6030.1,2,1705.3600000000001,1733.4
S3,qlearning,0,217,0.15421776291341507,6353.200000000001,8,1676.48,1757.8000000000002
S3,qlearning,0,218,0.17260579064587972,6295.1,0,2102.7599999999998,2223.6
S3,qlearning,0,219,0.17065515888583757,5636.6,1,1430.76,1451.0
S3,qlearning,0,220,0.15827612509534705,6107.3,2,1897.88,1942.4
S3,qlearning,0,221,0.18490566037735848,5984.1,1,1692.2400000000002,1717.8000000000002
S3,qlearning,0,222,0.15500945179584122,6072.0,2,1558.64,1571.9
S3,qlearning,0,223,0.14700673042862203,7037.900000000001,0,2127.7200000000003,2163.2000000000003
S3,qlearning,0,224,0.11909058101768315,6848.000000000001,5,1621.8600000000001,1630.8000000000002
S3,qlearning,0,225,0.18018018018018017,6646.3,0,1714.04,1831.0
S3,qlearning,0,226,0.16086298258894777,5911.5,2,1738.0,1811.3000000000002
S3,qlearning,0,227,0.1744406522563519,6558.000000000001,2,1787.5200000000002,1789.9
S3,qlearning,0,228,0.14226945491943777,8317.900000000001,6,2634.1400000000003,2744.2000000000003
S3,qlearning,0,229,0.18556701030927836,5093.3,0,1483.1200000000001,1492.8000000000002
S3,qlearning,0,230,0.1568770521707406,6297.3,0,1950.68,2105.4
S3,qlearning,0,231,0.13909774436090225,6010.8,0,1720.18,1828.3000000000002
S3,qlearning,0,232,0.14072494669509594,4730.5,0,1288.0800000000002,1306.8000000000002
S3,qlearning,0,233,0.09854964670881368,6622.6,1,1967.46,2020.2
S3,qlearning,0,234,0.13761467889908258,6483.900000000001,0,1961.4,2071.2000000000003
S3,qlearning,0,235,0.19537480063795853,4917.1,0,1216.52,1239.2
S3,qlearning,0,236,0.1565217391304348,6743.5,0,2239.36,2408.6000000000004
S3,qlearning,0,237,0.15111940298507462,6786.900000000001,4,1851.0,1875.4
S3,qlearning,0,238,0.15586690017513136,5857.500000000001,9,1605.96,1645.4
S3,qlearning,0,239,0.22619560534252478,5474.3,0,1559.7,1590.8000000000002
S3,qlearning,0,240,0.19761218608480857,5298.3,1,1396.5200000000002,1415.6000000000001
S3,qlearning,0,241,0.16150969058143488,7295.3,2,1914.8600000000001,1956.6000000000001
S3,qlearning,0,242,0.1595744680851064,7312.3,1,2181.44,2206.9
S3,qlearning,0,243,0.1994415636218588,5960.8,0,1930.7,2033.0000000000002
S3,qlearning,0,244,0.18224699828473415,5862.0,1,1880.96,1952.7
S3,qlearning,0,245,0.10540436949022614,5888.8,0,1438.68,1455.1000000000001
S3,qlearning,0,246,0.16291698991466252,6005.900000000001,3,1892.24,2042.8000000000002
S3,qlearning,0,247,0.13665594855305466,6043.000000000001,0,1694.7400000000002,1722.0000000000002
S3,qlearning,0,248,0.1662259161314696,5802.3,0,1678.2000000000003,1716.2000000000003
S3,qlearning,0,249,0.14824797843665768,6845.500000000001,4,1901.2,1948.4
S3,qlearning,0,250,0.14928266770065918,5718.900000000001,2,1432.7,1453.0
S3,qlearning,0,251,0.14027671022290547,6386.966666666667,0,1786.52,1864.6000000000001
S3,qlearning,0,252,0.1382488479262673,6273.700000000001,5,2024.8000000000002,2158.6000000000004
S3,qlearning,0,253,0.16184971098265896,5778.5,0,1695.6,1742.2
S3,qlearning,0,254,0.14664310954063603,6539.700000000001,1,1779.06,1854.4
S3,qlearning,0,255,0.18306636155606407,6183.900000000001,0,1727.7400000000002,1759.8000000000002
S3,qlearning,0,256,0.17640364188163885,6350.8,0,1850.6200000000001,1899.4
S3,qlearning,0,257,0.16319942611190819,6113.900000000001,0,1755.8,1806.4
S3,qlearning,0,258,0.1659828422230511,6389.0,0,2051.8,2194.7000000000003
S3,qlearning,0,259,0.14786418400876233,6489.8,2,1592.44,1645.6000000000001
S3,qlearning,0,260,0.15581854043392504,6443.200000000001,0,2240.74,2407.0
S3,qlearning,0,261,0.136986301369863,6014.3,3,1639.58,1687.2
S3,qlearning,0,262,0.144024912417283,6144.8,2,1891.9,1955.4
S3,qlearning,0,263,0.10217113665389528,8734.0,0,2632.5800000000004,2728.6000000000004
S3,qlearning,0,264,0.1450189155107188,7728.1,0,2125.08,2128.4
S3,qlearning,0,265,0.18436578171091444,6899.05,0,2011.4199999999998,2107.0
S3,qlearning,0,266,0.12955465587044535,5363.700000000001,2,1308.28,1319.5
S3,qlearning,0,267,0.14067524115755628,5045.1,0,1436.44,1533.4
S3,qlearning,0,268,0.1802451333813987,5778.400000000001,0,1497.72,1504.9
S3,qlearning,0,269,0.18756698821007503,6051.3,1,1577.02,1586.2
S3,qlearning,0,270,0.19615099925980756,6835.900000000001,0,2070.68,2187.4
S3,qlearning,0,271,0.24086378737541528,5744.900000000001,0,1489.3600000000001,1499.4
S3,qlearning,0,272,0.1770087509944312,6380.3,0,2016.44,2059.0
S3,qlearning,0,273,0.19848771266540643,6429.8,0,1900.18,1966.2
S3,qlearning,0,274,0.19736842105263158,5788.1,0,1731.28,1768.4
S3,qlearning,0,275,0.16773464003015454,6197.55,5,1728.0800000000002,1766.6000000000001
S3,qlearning,0,276,0.16562743569758379,5886.700000000001,3,1569.06,1629.4
S3,qlearning,0,277,0.14641288433382138,6809.5,0,1861.6000000000001,1875.2
S3,qlearning,0,278,0.12240356083086053,6905.900000000001,0,1715.2800000000002,1764.8000000000002
S3,qlearning,0,279,0.14700795572466274,7624.500000000001,0,2010.2800000000002,2040.8000000000002
S3,qlearning,0,280,0.17914012738853502,6648.783333333334,0,1957.226666666667,2028.9833333333336
S3,qlearning,0,281,0.13533020570191268,6283.700000000001,1,1818.88,1915.4
S3,qlearning,0,282,0.1663286004056795,5936.6,2,1796.8600000000001,1828.8000000000002
S3,qlearning,0,283,0.19164430816404754,5770.900000000001,0,1628.2,1676.9
S3,qlearning,0,284,0.18932222642938282,7073.900000000001,0,1933.0600000000002,2008.8000000000002
S3,qlearning,0,285,0.1887772774506408,5973.900000000001,0,1523.0200000000002,1543.0000000000002
S3,qlearning,0,286,0.16936936936936936,7043.200000000001,3,2083.7400000000002,2111.1000000000004
S3,qlearning,0,287,0.1708706265256306,6334.1,1,1699.52,1723.9
S3,qlearning,0,288,0.19005847953216373,5662.1,0,1391.0000000000002,1391.3000000000002
S3,qlearning,0,289,0.1430781129156999,6701.8,8,2035.98,2104.6
S3,qlearning,0,290,0.17629952744456562,6503.8,0,1893.94,1976.5000000000002
S3,qlearning,0,291,0.17430845017051913,6247.3,0,1882.7600000000002,2021.0000000000002
S3,qlearning,0,292,0.2088922958988118,5849.400000000001,0,1747.58,1792.2
S3,qlearning,0,293,0.1836007130124777,5873.0,3,1784.52,1860.2
S3,qlearning,0,294,0.21018125723100656,5572.900000000001,0,1756.0800000000002,1782.4
S3,qlearning,0,295,0.15858208955223882,6029.3,5,1534.5400000000002,1551.6000000000001
S3,qlearning,0,296,0.154419595314164,6813.500000000001,3,2137.54,2282.4
S3,qlearning,0,297,0.19689737470167065,5195.500000000001,0,1291.0400000000002,1293.4
S3,qlearning,0,298,0.17316806416332484,6946.700000000001,4,1856.7600000000002,1888.2000000000003
S3,qlearning,0,299,0.2345132743362832,5067.55,0,1466.9600000000003,1482.8000000000002
S3,qlearning,0,300,0.21293375394321767,6617.6,1,1928.9600000000003,1973.5000000000002
S3,qlearning,0,301,0.17221584385763491,6201.5,1,1824.3000000000002,1948.0000000000002
S3,qlearning,0,302,0.18463259977620292,5978.650000000001,4,1899.24,2001.8000000000002
S3,qlearning,0,303,0.17293233082706766,7135.200000000001,4,2224.94,2310.2000000000003
S3,qlearning,0,304,0.16765285996055226,6507.400000000001,2,1685.02,1728.6000000000001
S3,qlearning,0,305,0.18415178571428573,6273.5,0,1898.7399999999998,2031.0
S3,qlearning,0,306,0.18040258260539307,5826.6,3,1495.3600000000001,1514.3000000000002
S3,qlearning,0,307,0.20733944954128442,6080.900000000001,0,1670.22,1701.0
S3,qlearning,0,308,0.16863699582753824,6081.5,2,1809.0,1926.6000000000001
S3,qlearning,0,309,0.17670393076090876,7067.733333333334,0,2135.5866666666666,2266.0333333333333
S3,qlearning,0,310,0.1644962302947224,6411.700000000001,0,1653.32,1702.5
S3,qlearning,0,311,0.17342095655348666,6659.05,3,1940.1399999999999,1986.8
S3,qlearning,0,312,0.1825242718446602,6575.8,2,2139.24,2273.9
S3,qlearning,0,313,0.19031781226903177,6075.900000000001,0,1746.5000000000002,1799.8000000000002
S3,qlearning,0,314,0.16527355623100304,6180.700000000001,2,1702.2,1758.0
S3,qlearning,0,315,0.16642282370153622,7041.6,0,2153.1200000000003,2159.3
S3,qlearning,0,316,0.15673981191222572,6096.900000000001,1,1675.6800000000003,1693.2000000000003
S3,qlearning,0,317,0.14395393474088292,6620.8,3,1597.58,1621.0
S3,qlearning,0,318,0.1357733175914994,6576.400000000001,0,1716.1200000000001,1753.4
S3,qlearning,0,319,0.1574106827025115,7378.3,0,2488.12,2573.4
S3,qlearning,0,320,0.18457602339181287,6631.500000000001,0,1724.16,1740.8000000000002
S3,qlearning,0,321,0.17267267267267267,5657.750000000001,0,1481.92,1485.2
S3,qlearning,0,322,0.18664752333094042,6604.400000000001,0,1766.5400000000002,1786.8000000000002
S3,qlearning,0,323,0.1619047619047619,6796.900000000001,0,2134.44,2234.8
