service_level,total_cost,scri_viol,VaR95,TVaR95,scenario,method,seed,episode
0.1418942887548776,5235.0,0,1360.2,1370.0,S1,dqn,1,184
0.14055472263868066,5013.0,4,1457.0,1470.0,S1,dqn,1,185
0.11754966887417219,5767.0,5,1854.3999999999999,1945.0,S1,dqn,1,186
0.11998628728145355,5471.0,1,1395.4,1406.0,S1,dqn,1,187
0.16809861785580874,5021.0,7,1413.3999999999999,1464.0,S1,dqn,1,188
0.14589337175792508,5179.7,0,1405.3999999999999,1439.0,S1,dqn,1,189
0.1972591362126246,4338.0,0,1206.2,1227.0,S1,dqn,1,190
0.09803921568627451,5777.0,0,1611.8,1659.0,S1,dqn,1,191
0.1125,5317.0,4,1557.0,1606.0,S1,dqn,1,192
0.15600127347978351,5769.0,0,1380.0,1404.0,S1,dqn,1,193
0.17303532804614274,5065.0,0,1315.4,1325.0,S1,dqn,1,194
0.15339663988312638,5073.0,2,1375.0,1441.0,S1,dqn,1,195
0.17108167770419427,4958.0,2,1415.8,1424.0,S1,dqn,1,196
0.12291831879460745,4691.0,0,1368.3999999999999,1442.0,S1,dqn,1,197
0.10994587280108255,5594.0,1,1509.8,1562.0,S1,dqn,1,198
0.13286242852337707,5533.5,0,1471.4,1489.0,S1,dqn,1,199
0.1290646999664767,5573.0,0,1362.4,1366.0,S1,dqn,1,200
0.14466546112115733,5142.0,2,1214.8,1225.0,S1,dqn,1,201
0.16845329249617153,4801.0,3,1436.8,1486.0,S1,dqn,1,202
0.1587005227781927,4893.0,0,1408.0,1430.0,S1,dqn,1,203
0.13133208255159476,5047.0,4,1396.8,1404.0,S1,dqn,1,204
0.14814814814814814,4777.6,3,1330.3999999999999,1362.0,S1,dqn,1,205
0.16399162595952546,5239.0,0,1323.6,1325.0,S1,dqn,1,206
0.16750096264921063,4726.0,0,1419.0,1446.0,S1,dqn,1,207
0.1355275895450145,5785.0,2,1555.2,1579.0,S1,dqn,1,208
0.1393188854489164,5441.0,3,1495.6,1500.0,S1,dqn,1,209
0.13677811550151975,4886.0,0,1353.6,1378.0,S1,dqn,1,210
0.11833333333333333,5702.0,4,1570.8,1571.0,S1,dqn,1,211
0.14844315713251266,5151.0,3,1505.0,1542.0,S1,dqn,1,212
0.14860797592174568,4896.6,0,1381.08,1436.6,S1,dqn,1,213
0.16411378555798686,5076.0,3,1416.0,1474.0,S1,dqn,1,214
0.11183261183261184,5236.0,0,1434.0,1478.0,S1,dqn,1,215
0.16205389657683905,5039.0,0,1300.2,1326.0,S1,dqn,1,216
0.09840674789128398,6089.0,0,1732.3999999999999,1810.0,S1,dqn,1,217
0.1462663587374904,4843.7,2,1336.8,1381.0,S1,dqn,1,218
0.11127596439169139,5149.0,3,1274.0,1278.0,S1,dqn,1,219
0.15816326530612246,5372.0,0,1535.6,1592.0,S1,dqn,1,220
0.1305393335623497,5439.0,0,1535.0,1572.0,S1,dqn,1,221
0.10015117157974301,4989.0,0,1422.8,1501.0,S1,dqn,1,222
0.15328223925358214,5514.0,0,1411.0,1413.0,S1,dqn,1,223
0.13513513513513514,5522.0,2,1841.8,1974.0,S1,dqn,1,224
0.14700477765527378,5109.0,5,1459.2,1487.0,S1,dqn,1,225
0.1172909572455543,5063.0,6,1558.8,1636.0,S1,dqn,1,226
0.1046603475513428,4786.0,2,1257.6,1288.0,S1,dqn,1,227
0.13389830508474576,5547.0,5,1438.0,1440.0,S1,dqn,1,228
0.14099037138927098,5458.0,2,1540.2,1580.0,S1,dqn,1,229
0.15512265512265513,5071.0,0,1408.8,1427.0,S1,dqn,1,230
0.17337807606263983,4932.2,3,1359.0,1374.0,S1,dqn,1,231
0.128112594731144,5169.0,1,1389.4,1417.0,S1,dqn,1,232
0.12402551381998582,5251.0,0,1480.8,1516.0,S1,dqn,1,233
0.17705141300646918,5331.0,0,1365.0,1382.0,S1,dqn,1,234
0.2045643153526971,4321.2,1,1205.6,1254.0,S1,dqn,1,235
0.12142381902860945,5684.0,2,1477.0,1477.0,S1,dqn,1,236
0.11733154542406973,5603.0,0,1493.2,1511.0,S1,dqn,1,237
0.15847347994825356,5756.0,4,1651.3999999999999,1761.0,S1,dqn,1,238
0.11523046092184369,5695.0,4,1503.8,1525.0,S1,dqn,1,239
0.1320361362056984,5368.0,1,1522.3999999999999,1598.0,S1,dqn,1,240
0.16449885233358838,4770.6,1,1297.3999999999999,1332.0,S1,dqn,1,241
0.09154929577464789,5427.0,0,1481.3999999999999,1518.0,S1,dqn,1,242
0.17094017094017094,4894.0,1,1339.0,1345.0,S1,dqn,1,243
0.13634665670526708,4951.0,0,1329.4,1331.0,S1,dqn,1,244
0.1316291491797024,4944.0,4,1439.8,1474.0,S1,dqn,1,245
0.16387726638772665,5238.0,1,1412.6,1474.0,S1,dqn,1,246
0.1684981684981685,4982.0,1,1398.6,1416.0,S1,dqn,1,247
0.0991263440860215,5614.0,0,1306.0,1311.0,S1,dqn,1,248
0.14347984017435525,5073.0,0,1384.6,1392.0,S1,dqn,1,249
0.1457614115841964,4941.0,7,1333.3999999999999,1391.0,S1,dqn,1,250
0.1357142857142857,5212.2,0,1245.24,1255.0,S1,dqn,1,251
0.17015242821694435,5159.0,1,1488.3999999999999,1528.0,S1,dqn,1,252
0.19701810436634717,5056.0,0,1324.4,1326.0,S1,dqn,1,253
0.18019657808518383,5016.0,2,1268.0,1283.0,S1,dqn,1,254
0.16562384983437614,4996.0,2,1364.4,1375.0,S1,dqn,1,255
0.16605839416058393,5079.3,3,1374.2,1376.0,S1,dqn,1,256
0.130568356374808,4900.0,4,1479.0,1517.0,S1,dqn,1,257
0.1010996807378503,5480.0,8,1607.8,1693.0,S1,dqn,1,258
0.18370073480293922,5415.0,0,1606.0,1672.0,S1,dqn,1,259
0.1252302025782689,5072.0,1,1300.6,1311.0,S1,dqn,1,260
0.09936005389019872,5650.0,1,1545.0,1547.0,S1,dqn,1,261
0.11857047428189713,5590.0,0,1566.3999999999999,1609.0,S1,dqn,1,262
0.07872638208537439,5588.0,9,1614.0,1691.0,S1,dqn,1,263
0.13183279742765272,5818.6,0,1548.8,1566.0,S1,dqn,1,264
0.07989773090444231,6035.0,1,1563.6,1570.0,S1,dqn,1,265
0.1425661914460285,5429.0,0,1606.6,1664.0,S1,dqn,1,266
0.11891062523973916,4901.0,1,1259.6,1283.0,S1,dqn,1,267
0.13601928374655647,5401.4,0,1396.28,1398.0,S1,dqn,1,268
0.1520979020979021,5247.0,0,1562.8,1656.0,S1,dqn,1,269
0.11973735032831209,4875.0,2,1350.2,1375.0,S1,dqn,1,270
0.1369647355163728,5889.0,0,1520.6,1539.0,S1,dqn,1,271
0.13107305138063613,5325.0,1,1437.6,1490.0,S1,dqn,1,272
0.10432190760059612,5050.0,0,1289.4,1297.0,S1,dqn,1,273
0.11258955987717502,5614.0,4,1453.6,1472.0,S1,dqn,1,274
0.14217134416543575,5013.0,0,1390.8,1425.0,S1,dqn,1,275
0.06737072104879825,5304.0,0,1444.0,1461.0,S1,dqn,1,276
0.15044939429464635,4710.0,0,1335.2,1381.0,S1,dqn,1,277
0.08028904054596547,4779.0,2,1478.0,1555.0,S1,dqn,1,278
0.13331024930747923,5383.0,1,1464.6,1496.0,S1,dqn,1,279
0.11396468699839486,5832.0,0,1610.0,1655.0,S1,dqn,1,280
0.1878453038674033,4942.0,3,1354.4,1376.0,S1,dqn,1,281
0.14556040756914118,5093.0,0,1466.8,1469.0,S1,dqn,1,282
0.13129440840284215,6071.0,2,1508.4,1522.0,S1,dqn,1,283
0.13321492007104796,5222.5,0,1393.4,1406.0,S1,dqn,1,284
0.11128284389489954,6197.0,6,1833.2,1840.0,S1,dqn,1,285
0.11043153244988108,5534.1,0,1548.4,1549.0,S1,dqn,1,286
0.14431538190777896,5259.0,1,1343.6,1368.0,S1,dqn,1,287
0.11118955171196611,5378.0,4,1287.4,1294.0,S1,dqn,1,288
0.1724137931034483,4772.0,2,1413.4,1417.0,S1,dqn,1,289
0.16597510373443983,4824.5,0,1426.1999999999998,1504.0,S1,dqn,1,290
0.12356733524355301,5236.0,1,1399.4,1409.0,S1,dqn,1,291
0.12276394247632409,5454.0,7,1566.8,1659.0,S1,dqn,1,292
0.13691683569979715,5508.0,0,1644.8,1736.0,S1,dqn,1,293
0.1656441717791411,4532.0,2,1211.2,1228.0,S1,dqn,1,294
0.11593242795627691,5740.0,4,1667.3999999999999,1725.0,S1,dqn,1,295
0.17882947976878613,5018.7,0,1316.0,1319.0,S1,dqn,1,296
0.12997243009058684,4745.0,0,1343.6,1350.0,S1,dqn,1,297
0.17765495459928937,4573.0,0,1248.2,1286.0,S1,dqn,1,298
0.10197678067147788,6036.0,1,1746.8,1829.0,S1,dqn,1,299
0.18969072164948453,4432.0,2,1158.0,1160.0,S1,dqn,1,300
0.16782407407407407,4721.0,0,1280.6,1308.0,S1,dqn,1,301
0.11561721807186055,5299.0,2,1511.6,1561.0,S1,dqn,1,302
0.1282952548330404,5327.0,0,1386.0,1412.0,S1,dqn,1,303
0.1288244766505636,5767.0,0,1493.6,1522.0,S1,dqn,1,304
0.11908871246116673,5491.0,2,1464.3999999999999,1503.0,S1,dqn,1,305
0.09673748103186647,5034.2,4,1647.0,1715.0,S1,dqn,1,306
0.1780359820089955,4823.4,0,1169.48,1192.0,S1,dqn,1,307
0.11607142857142858,5257.0,0,1373.0,1374.0,S1,dqn,1,308
0.15596988167802078,5110.0,0,1383.3999999999999,1431.0,S1,dqn,1,309
0.07887649095806079,5010.0,0,1341.0,1360.0,S1,dqn,1,310
0.1927710843373494,4487.0,0,1146.0,1153.0,S1,dqn,1,311
0.10378305992634751,5646.0,1,1474.4,1495.0,S1,dqn,1,312
0.049983338887037654,5814.0,0,1767.6,1818.0,S1,dqn,1,313
0.11786188579017265,5681.0,3,1665.6,1675.0,S1,dqn,1,314
0.13153217205830076,5273.0,4,1542.8,1605.0,S1,dqn,1,315
0.11068834313386372,5459.0,0,1387.8,1388.0,S1,dqn,1,316
0.14371657754010694,5591.0,4,1443.6,1466.0,S1,dqn,1,317
0.15776699029126215,5310.0,0,1397.4,1418.0,S1,dqn,1,318
0.143387314439946,5480.0,0,1534.2,1537.0,S1,dqn,1,319
0.18524991261796575,5149.0,0,1430.2,1476.0,S1,dqn,1,320
0.16263100831225152,5101.0,0,1283.2,1290.0,S1,dqn,1,321
0.15601503759398497,4892.0,1,1298.6,1300.0,S1,dqn,1,322
0.16946129147342134,5173.0,2,1409.6,1434.0,S1,dqn,1,323
0.14985380116959066,5079.0,1,1375.2,1406.0,S1,dqn,1,324
0.15419265419265418,5334.0,3,1433.6,1459.0,S1,dqn,1,325
0.17045454545454544,4364.6,2,1233.0,1260.0,S1,dqn,1,326
0.13820522529344945,4874.0,0,1299.6,1322.0,S1,dqn,1,327
0.12056493282810886,5498.0,3,1435.8,1462.0,S1,dqn,1,328
0.16387845681119836,5355.0,0,1638.0,1735.0,S1,dqn,1,329
0.15070583746661578,4844.2,0,1205.6,1210.0,S1,dqn,1,330
0.09242144177449169,5277.0,10,1513.8,1541.0,S1,dqn,1,331
0.08237232289950576,5787.0,0,1585.8,1607.0,S1,dqn,1,332
0.13341543513957307,4561.1,1,1293.2,1302.0,S1,dqn,1,333
0.10060007059654077,5388.0,2,1535.6,1628.0,S1,dqn,1,334
0.13689907672715695,5829.0,0,1754.6,1766.0,S1,dqn,1,335
0.17683637776914107,4683.0,0,1251.2,1257.0,S1,dqn,1,336
0.1425891181988743,4957.0,2,1510.0,1560.0,S1,dqn,1,337
0.1559879235155988,5534.0,4,1518.0,1530.0,S1,dqn,1,338
0.17725258493353027,4923.7,1,1386.8,1418.0,S1,dqn,1,339
0.1397808840196449,4881.0,0,1294.0,1319.0,S1,dqn,1,340
0.1681109185441941,5337.0,1,1434.3999999999999,1483.0,S1,dqn,1,341
0.08874689385871494,5356.0,0,1462.0,1510.0,S1,dqn,1,342
0.13246268656716417,4982.0,0,1431.6,1445.0,S1,dqn,1,343
0.13518518518518519,5002.0,0,1406.0,1472.0,S1,dqn,1,344
0.09757860498735092,5241.0,0,1624.3999999999999,1690.0,S1,dqn,1,345
0.14771877337322364,4910.0,0,1303.6,1315.0,S1,dqn,1,346
0.12944983818770225,5200.4,1,1499.0,1513.0,S1,dqn,1,347
0.1370100589663545,5378.0,2,1493.2,1494.0,S1,dqn,1,348
0.16374714394516374,4879.5,4,1355.4,1365.0,S1,dqn,1,349
0.1769746646795827,4950.0,4,1258.4,1286.0,S1,dqn,1,350
0.11653313911143481,5219.0,4,1376.0,1414.0,S1,dqn,1,351
0.08029441284710606,5695.0,0,1492.2,1522.0,S1,dqn,1,352
0.1156271899088998,5390.0,3,1365.2,1377.0,S1,dqn,1,353
0.11627906976744186,6062.0,0,1649.6,1653.0,S1,dqn,1,354
