service_level,total_cost,scri_viol,VaR95,TVaR95,scenario,method,seed,episode
0.11483067341377969,5293.3,1,1349.16,1384.8000000000002,S3,dqn,0,0
0.09230769230769231,5448.5,3,1510.8400000000001,1522.8000000000002,S3,dqn,0,1
0.12564818508177103,5114.900000000001,0,1367.88,1406.2,S3,dqn,0,2
0.13152728700431882,5224.900000000001,2,1316.44,1341.8,S3,dqn,0,3
0.14275517487508924,5671.900000000001,0,1551.92,1563.8000000000002,S3,dqn,0,4
0.14565043894652832,5085.700000000001,2,1410.76,1443.4,S3,dqn,0,5
0.13466717968449404,5265.3,0,1361.3600000000001,1367.0,S3,dqn,0,6
0.12438748586505842,5449.1,2,1418.48,1434.4,S3,dqn,0,7
0.13727121464226288,4875.3,0,1378.0800000000002,1422.6000000000001,S3,dqn,0,8
0.1296439628482972,5278.3,1,1497.2800000000002,1534.8000000000002,S3,dqn,0,9
0.14590347923681257,5393.1,1,1435.4800000000002,1456.2000000000003,S3,dqn,0,10
0.13188518231186966,5294.1,3,1474.0,1499.2,S3,dqn,0,11
0.10587295245705154,5176.1,0,1357.04,1359.0,S3,dqn,0,12
0.14064976228209192,5167.3,5,1369.72,1377.0,S3,dqn,0,13
0.1282051282051282,5816.900000000001,0,1658.5800000000002,1758.0000000000002,S3,dqn,0,14
0.1272264631043257,5636.700000000001,1,1548.32,1600.0,S3,dqn,0,15
0.14329580348004095,5911.700000000001,0,1608.9600000000003,1626.0000000000002,S3,dqn,0,16
0.09635974304068523,5824.900000000001,1,1565.3200000000002,1582.2,S3,dqn,0,17
0.13142857142857142,5368.5,0,1308.16,1315.8000000000002,S3,dqn,0,18
0.14258555133079848,5303.5,0,1457.76,1474.0,S3,dqn,0,19
0.1655087862689007,4909.900000000001,1,1488.24,1598.4,S3,dqn,0,20
0.13208269525267993,5328.900000000001,0,1446.0000000000002,1446.6000000000001,S3,dqn,0,21
0.1342281879194631,5780.700000000001,2,1627.96,1652.4,S3,dqn,0,22
0.1404827859121488,5120.900000000001,0,1431.52,1463.0,S3,dqn,0,23
0.12782512041496852,5509.3,1,1506.7200000000003,1512.8000000000002,S3,dqn,0,24
0.12791572610985705,5448.1,1,1446.8000000000002,1473.6000000000001,S3,dqn,0,25
0.10705921712947473,6178.3,0,1563.3200000000002,1578.4,S3,dqn,0,26
0.11980531636091352,5482.700000000001,1,1467.2800000000002,1470.4,S3,dqn,0,27
0.12028127313101407,5526.900000000001,0,1524.3200000000002,1547.8000000000002,S3,dqn,0,28
0.14647377938517178,5614.5,2,1486.04,1502.2,S3,dqn,0,29
0.13691128148959475,5598.3,2,1547.56,1589.4,S3,dqn,0,30
0.1497735980494601,5857.700000000001,4,1652.68,1703.0000000000002,S3,dqn,0,31
0.12263099219620958,5527.700000000001,2,1533.8,1570.0,S3,dqn,0,32
0.16306649724692926,4730.200000000001,0,1295.72,1329.6000000000001,S3,dqn,0,33
0.13193504736129905,6002.700000000001,0,1503.6,1509.0,S3,dqn,0,34
0.11865644395764878,5603.3,0,1679.8400000000001,1714.4,S3,dqn,0,35
0.11397058823529412,5589.5,0,1528.64,1598.0000000000002,S3,dqn,0,36
0.09555310547592796,5669.700000000001,1,1503.2800000000002,1505.4,S3,dqn,0,37
0.15734265734265734,5154.3,0,1336.64,1345.8000000000002,S3,dqn,0,38
0.1280148423005566,5510.5,0,1724.96,1810.6000000000001,S3,dqn,0,39
0.11398176291793313,5477.900000000001,5,1440.6800000000003,1455.0000000000002,S3,dqn,0,40
0.12769784172661872,5684.5,1,1663.0800000000002,1728.8000000000002,S3,dqn,0,41
0.134987230937614,5558.700000000001,0,1460.8400000000001,1486.2,S3,dqn,0,42
0.10710035700119,5211.700000000001,1,1493.96,1495.4,S3,dqn,0,43
0.1301561874249099,5070.900000000001,0,1521.16,1545.6000000000001,S3,dqn,0,44
0.14094955489614244,5485.700000000001,3,1597.64,1643.6000000000001,S3,dqn,0,45
0.14446529080675422,5381.5,1,1461.16,1481.2,S3,dqn,0,46
0.15579178885630499,5459.1,0,1314.88,1319.8000000000002,S3,dqn,0,47
0.09974610083424011,5717.900000000001,0,1659.32,1723.8,S3,dqn,0,48
0.11086474501108648,5565.700000000001,0,1444.0,1479.4,S3,dqn,0,49
