service_level,total_cost,scri_viol,VaR95,TVaR95,scenario,method,seed,episode
0.11289823693164244,8995.509459319332,3,2573.841891844166,2603.5499999493422,S2,dqn,2,0
0.13462849352419903,8020.0,0,2102.5,2183.5,S2,dqn,2,1
0.10678391959798995,8891.0,0,2897.7,2968.5,S2,dqn,2,2
0.0969355847404628,9043.17975146066,6,2389.8099999148217,2405.637499893527,S2,dqn,2,3
0.11326329612606698,8503.002965312411,3,2513.4867999886656,2676.0,S2,dqn,2,4
0.11542160949022122,8693.276917061774,5,2493.10999998075,2493.5,S2,dqn,2,5
0.09467265725288831,8792.6,0,2416.7,2427.5,S2,dqn,2,6
0.11613175675675676,6662.253932252333,4,2027.73078634851,2070.0999998300726,S2,dqn,2,7
0.09824992324224746,9178.049999572222,1,2460.0,2495.5,S2,dqn,2,8
0.10590692124105013,9386.749999755119,2,2872.7,3035.0,S2,dqn,2,9
0.10638297872340426,7903.109255602004,3,2099.1218511204006,2194.5,S2,dqn,2,10
0.08625817965496728,9564.191421588353,4,2539.3199999650155,2620.0,S2,dqn,2,11
0.08827785817655572,9765.4,0,2559.8,2611.0,S2,dqn,2,12
0.11326378539493294,9311.5,0,2513.1,2525.5,S2,dqn,2,13
0.10718424101969873,9674.235637758165,5,2880.3999999999996,3038.5,S2,dqn,2,14
0.0855568445475638,9822.919101591651,4,2575.3576468942765,2580.697058617846,S2,dqn,2,15
0.1062143310082435,8827.883333110634,3,2603.8999999999996,2784.5,S2,dqn,2,16
0.0986559908492994,9856.099999851716,2,2715.1499999363723,2797.5499999433823,S2,dqn,2,17
0.09603469640644362,9137.870280326384,6,2860.6883867099946,2981.69055107453,S2,dqn,2,18
0.11436855670103092,8626.549999940311,1,2223.909999988062,2238.0,S2,dqn,2,19
0.09352731591448932,9517.049382439023,4,2612.2598765169796,2637.0,S2,dqn,2,20
0.096051227321238,7906.1,0,1955.1,1993.5,S2,dqn,2,21
0.11717495987158909,8652.518977898579,3,2440.519999970108,2469.0,S2,dqn,2,22
0.11612692181877658,8550.699999935834,1,2100.6599999486666,2128.699999935833,S2,dqn,2,23
0.10740971357409713,8954.5,0,2570.2999999999997,2641.0,S2,dqn,2,24
0.11698717948717949,8665.765630752114,2,2544.438888873679,2560.5,S2,dqn,2,25
0.11926889714993805,8958.336841803586,4,2519.639999970097,2546.5499999626213,S2,dqn,2,26
0.10465116279069768,10800.549999940311,1,3184.1399999522478,3261.04999994031,S2,dqn,2,27
0.08499413833528723,9672.549999946154,1,2717.009999989231,2762.0,S2,dqn,2,28
0.12856639661852765,7844.68297466707,4,2404.200447636054,2574.238059571081,S2,dqn,2,29
0.09178593652769135,9117.992104999938,4,2452.0,2471.0,S2,dqn,2,30
0.11244608749229822,9013.0,0,2417.0,2451.0,S2,dqn,2,31
0.11208576998050682,8547.0,0,2456.1,2522.5,S2,dqn,2,32
0.1015942482025633,9015.07608679825,2,2427.31521735965,2478.5,S2,dqn,2,33
0.11120739456961294,9612.0,0,3067.6,3234.5,S2,dqn,2,34
0.10630758327427356,7910.366911584648,3,2161.8535293247555,2237.8169116559443,S2,dqn,2,35
0.10780669144981413,7511.5,0,2387.5,2613.0,S2,dqn,2,36
0.15227367542761786,6469.4,0,1711.8999999999999,1792.0,S2,dqn,2,37
0.10748835542816194,7826.709553748365,4,2488.307643164197,2523.109554024207,S2,dqn,2,38
0.07755618866729978,9010.309459162318,4,2873.0518918532744,3067.0,S2,dqn,2,39
0.1272430668841762,8425.049999939843,1,2378.039999951875,2393.549999939844,S2,dqn,2,40
0.09155645981688708,8302.5,0,2414.4,2433.0,S2,dqn,2,41
0.08250825082508251,8653.84999932312,7,2805.4499998979954,2984.5,S2,dqn,2,42
0.08905013192612138,8579.0,0,2716.6,2799.5,S2,dqn,2,43
0.08795074758135445,9738.137309858404,7,2997.669999924872,3052.5499999583785,S2,dqn,2,44
0.10143406785589366,7992.864450133499,2,2175.7,2303.0,S2,dqn,2,45
0.09596928982725528,8806.54999992451,1,2423.339999939608,2474.04999992451,S2,dqn,2,46
0.09216589861751152,8571.244444299646,2,2213.878888818679,2263.04999993125,S2,dqn,2,47
0.09963768115942029,9310.5,0,2353.8,2368.0,S2,dqn,2,48
0.10902896081771721,8168.049999936364,1,2580.239999949091,2746.0499999363637,S2,dqn,2,49
0.07771164021164022,8631.549999847857,2,2521.4999999795714,2626.5,S2,dqn,2,50
0.09200401472064236,8478.476272844136,4,2114.055254589638,2142.5,S2,dqn,2,51
0.09819201995012469,9047.274254580825,6,2394.783634460658,2412.114639240822,S2,dqn,2,52
0.0947867298578199,10134.512499755869,4,2518.409999804695,2571.0124997558687,S2,dqn,2,53
0.08664475649835673,9527.299999823063,3,2957.979999920672,3173.5999999008404,S2,dqn,2,54
0.09253640776699029,9268.549999928704,1,2944.5099999857407,3058.0,S2,dqn,2,55
0.10127931769722814,7881.556201435786,2,2259.944961148628,2328.556201435785,S2,dqn,2,56
0.09891512444160817,8816.0,0,2375.4,2396.5,S2,dqn,2,57
0.090625,9041.844736683404,2,2403.9757893467226,2418.3447366834034,S2,dqn,2,58
0.10930888575458392,7949.7,0,2457.7999999999997,2515.5,S2,dqn,2,59
0.11772400261608895,8562.726820690046,6,2499.3481234288383,2535.1879320930484,S2,dqn,2,60
0.10390818858560794,9014.599999816308,2,2842.719999963261,2981.5,S2,dqn,2,61
0.08658008658008658,9229.52044108006,8,2659.2553844823,2757.599999895238,S2,dqn,2,62
0.0847457627118644,8023.549999946154,1,2525.139999956923,2639.049999946154,S2,dqn,2,63
0.11122518822724162,8122.5,0,2233.5,2271.0,S2,dqn,2,64
0.10112009956440572,8993.4,0,2453.7999999999997,2563.0,S2,dqn,2,65
0.10829723425524825,8424.843999741019,4,2391.3187999771294,2483.0,S2,dqn,2,66
0.07322508755173511,8973.74999979826,2,2728.7999999999997,2807.5,S2,dqn,2,67
0.09356287425149701,7575.477482263978,6,2070.937884556694,2071.0,S2,dqn,2,68
0.08691025186236254,7989.091856402363,5,2644.6118903240113,2775.9991983594646,S2,dqn,2,69
0.11666666666666667,7509.045097762735,3,1955.3360782101884,1966.5450977627354,S2,dqn,2,70
0.10085978835978836,8476.507692144498,2,2479.0,2517.0,S2,dqn,2,71
0.08632362897765741,8351.5,0,2696.6,2915.0,S2,dqn,2,72
0.07960704607046071,8426.6999995016,4,2649.709999979189,2692.0,S2,dqn,2,73
0.06191432396251673,8635.945430095142,3,2238.2099999856073,2256.0,S2,dqn,2,74
0.09637373407383208,8610.0499999,1,2452.2,2480.0,S2,dqn,2,75
0.09360649947015189,7941.5,0,2510.9,2629.5,S2,dqn,2,76
0.0783368484483278,9452.325316201197,3,2591.1150632741133,2619.0,S2,dqn,2,77
0.10645604395604395,8115.5,0,2020.7,2035.5,S2,dqn,2,78
0.11476664116296863,7268.0,0,1870.3,1902.5,S2,dqn,2,79
0.09761388286334056,7787.287781844541,3,2175.5,2299.5,S2,dqn,2,80
0.08866481223922114,8225.7222982128,8,2203.782499695914,2244.9781246198922,S2,dqn,2,81
0.08166409861325115,9230.049999922223,1,2509.1,2524.5,S2,dqn,2,82
0.11042097998619738,8078.094736377219,4,2813.1589472754436,3098.0,S2,dqn,2,83
0.08381924198250729,7820.588485330564,4,2312.370788264451,2350.588485330564,S2,dqn,2,84
0.11232544019429265,9147.5,0,2492.5,2562.5,S2,dqn,2,85
0.0947075208913649,10135.600467045217,4,3033.080373751353,3129.8504671891915,S2,dqn,2,86
0.09635974304068523,7900.0,0,2234.0,2318.0,S2,dqn,2,87
0.09712230215827339,7794.049999926667,1,2174.6,2212.0,S2,dqn,2,88
0.09164969450101833,9722.599999818798,2,2874.2,2903.0,S2,dqn,2,89
0.10809987819732034,9148.7,0,2544.1,2610.5,S2,dqn,2,90
0.08399646330680813,9628.0,0,2394.4,2400.5,S2,dqn,2,91
0.10281014393420151,8187.247916618764,1,2146.449583323753,2185.5,S2,dqn,2,92
0.11356843992827256,9276.049999956984,1,2752.6399999655864,2845.0499999569834,S2,dqn,2,93
0.14775629332360452,7405.5,0,2080.3,2105.5,S2,dqn,2,94
0.14856738592147153,7680.3,0,2830.0,3101.5,S2,dqn,2,95
0.1099246231155779,8877.860869509905,1,2515.8,2557.5,S2,dqn,2,96
0.1483216237314598,6951.8,0,2125.7799999999997,2237.5,S2,dqn,2,97
0.15595283377710156,7127.891826489214,5,2090.4183651956164,2198.749999801418,S2,dqn,2,98
0.11078527207559466,8563.215384510657,2,2754.1430769021313,2927.0,S2,dqn,2,99
0.08325328210054435,8871.0,0,2306.7,2334.5,S2,dqn,2,100
0.0937062937062937,10064.0,0,2805.0,2949.5,S2,dqn,2,101
0.13558201058201058,8259.821739086767,1,2280.2,2344.0,S2,dqn,2,102
0.14619883040935672,6526.219064547803,2,1896.5352516382427,1944.9190645478034,S2,dqn,2,103
0.12737771739130435,8140.1531042028555,4,2977.966506516525,3272.045633156351,S2,dqn,2,104
0.1355479190530737,7193.349999926667,1,2182.7999999999997,2318.0,S2,dqn,2,105
0.0998263888888889,9693.5,0,2877.1,2922.5,S2,dqn,2,106
0.12048192771084337,8968.549999932457,1,2552.1,2637.5,S2,dqn,2,107
0.12522045855379188,7873.57950217222,5,2330.587540822952,2404.88442616898,S2,dqn,2,108
0.10757575757575757,9237.199999778852,4,2564.5199998683756,2678.6499998354698,S2,dqn,2,109
0.14011208967173738,6816.749999451157,3,2016.2199995609253,2086.649999451157,S2,dqn,2,110
0.10862516212710766,8619.899999752999,3,2374.039999802399,2400.7999997529987,S2,dqn,2,111
0.1191151446398185,9803.151981026702,5,2567.3050631875044,2577.8563290088373,S2,dqn,2,112
0.12422360248447205,8418.0,0,2402.4,2508.5,S2,dqn,2,113
0.1019690576652602,8021.84999989,1,2163.109999978,2169.5,S2,dqn,2,114
0.0946854001221747,9215.04999993937,1,2490.809999987874,2511.0,S2,dqn,2,115
0.12681719764924218,8961.984775445835,6,2463.4,2464.0,S2,dqn,2,116
0.10838831291234684,8889.099999845861,2,2641.039999936495,2710.5499999206186,S2,dqn,2,117
0.10853180584865843,9320.393463701485,6,2818.8999998478776,2868.9499998263,S2,dqn,2,118
0.12709237445753255,8900.099999870507,2,2694.2999999999997,2755.0,S2,dqn,2,119
0.12848353239232718,7601.149999936885,1,2070.18,2169.0,S2,dqn,2,120
0.09900990099009901,8888.993741831324,8,2975.0799999202577,3168.5999999003225,S2,dqn,2,121
0.1437976437976438,7893.90522851428,4,2228.0941828466907,2299.3552285730584,S2,dqn,2,122
0.10471976401179942,9469.5,0,3152.1,3309.0,S2,dqn,2,123
0.1278772378516624,8646.466666357432,4,2144.3733330859454,2160.4666663574317,S2,dqn,2,124
0.10358094110683634,9435.0,0,2773.0,2817.0,S2,dqn,2,125
0.14453961456102785,7647.149999594163,3,1739.1299999188327,1742.5,S2,dqn,2,126
