service_level,total_cost,scri_viol,VaR95,TVaR95,scenario,method,seed,episode
0.12984637893196782,5100.0,1,1314.4,1325.0,S1,dqn,2,0
0.15426147319706904,4753.0,0,1306.6,1318.0,S1,dqn,2,1
0.11194029850746269,5801.0,0,1670.6,1681.0,S1,dqn,2,2
0.11231884057971014,5222.7,1,1471.0,1528.0,S1,dqn,2,3
0.13399412628487517,5100.0,2,1419.2,1475.0,S1,dqn,2,4
0.13009243409791169,5439.0,1,1619.8,1653.0,S1,dqn,2,5
0.10942136498516321,5089.0,0,1524.2,1559.0,S1,dqn,2,6
0.11560693641618497,5318.0,6,1591.3999999999999,1663.0,S1,dqn,2,7
0.12429971988795518,5329.0,0,1430.8,1438.0,S1,dqn,2,8
0.11440541411537222,5868.0,2,1671.3999999999999,1724.0,S1,dqn,2,9
0.11819887429643527,5017.0,2,1375.3999999999999,1439.0,S1,dqn,2,10
0.1119942196531792,5203.0,0,1429.2,1434.0,S1,dqn,2,11
0.10340226817878585,5668.0,0,1540.0,1566.0,S1,dqn,2,12
0.14360313315926893,4944.0,0,1280.2,1301.0,S1,dqn,2,13
0.1419800460475825,4854.0,3,1303.6,1344.0,S1,dqn,2,14
0.1101878612716763,5223.0,0,1546.0,1580.0,S1,dqn,2,15
0.13065522620904838,4850.0,5,1428.8,1462.0,S1,dqn,2,16
0.12283000327546675,5728.0,2,1612.6,1653.0,S1,dqn,2,17
0.12667390517553384,5193.0,2,1368.3999999999999,1400.0,S1,dqn,2,18
0.12637949448202207,5240.0,0,1484.0,1499.0,S1,dqn,2,19
0.11612021857923498,5523.0,2,1474.3999999999999,1515.0,S1,dqn,2,20
0.11359664452988466,5414.0,3,1478.8,1486.0,S1,dqn,2,21
0.12392426850258176,5447.0,1,1499.8,1579.0,S1,dqn,2,22
0.13498920086393087,5238.0,3,1320.6,1327.0,S1,dqn,2,23
0.11833274461321087,5314.0,0,1495.6,1523.0,S1,dqn,2,24
0.13277310924369748,5537.0,1,1458.0,1462.0,S1,dqn,2,25
0.14089595375722544,5174.2,4,1310.6,1318.0,S1,dqn,2,26
0.1294390972452705,5608.0,0,1350.4,1361.0,S1,dqn,2,27
0.10925230454079891,5510.0,0,1421.2,1424.0,S1,dqn,2,28
0.14511873350923482,4898.0,1,1393.6,1412.0,S1,dqn,2,29
0.11673850574712644,5265.0,3,1582.0,1646.0,S1,dqn,2,30
0.11908755451190875,5679.0,5,1516.0,1516.0,S1,dqn,2,31
0.11371350984385607,5547.2,0,1558.8,1625.0,S1,dqn,2,32
0.11737089201877934,5611.0,0,1506.2,1528.0,S1,dqn,2,33
0.12311227839789889,5694.8,1,1620.2,1668.0,S1,dqn,2,34
0.09725599166377215,5480.0,1,1499.2,1502.0,S1,dqn,2,35
0.10215453194650817,5071.0,0,1326.8,1338.0,S1,dqn,2,36
0.12475633528265107,4782.0,0,1234.6,1268.0,S1,dqn,2,37
0.12295081967213115,4796.0,1,1259.4,1274.0,S1,dqn,2,38
0.08174841508174842,5796.0,5,1447.2,1456.0,S1,dqn,2,39
0.14285714285714285,5242.0,1,1357.4,1378.0,S1,dqn,2,40
0.1601642710472279,4437.0,0,1309.2,1355.0,S1,dqn,2,41
0.11640027797081307,5393.0,1,1447.4,1454.0,S1,dqn,2,42
0.1419753086419753,4507.0,0,1220.2,1247.0,S1,dqn,2,43
0.10596674274535377,5796.0,0,1675.3999999999999,1706.0,S1,dqn,2,44
0.11368090944727557,4809.0,1,1387.2,1449.0,S1,dqn,2,45
0.11598857958601,5261.0,0,1286.6,1310.0,S1,dqn,2,46
0.10514018691588785,4883.1,2,1289.8,1291.0,S1,dqn,2,47
0.09561128526645768,6062.0,0,1676.8,1740.0,S1,dqn,2,48
0.11751326762699014,4933.5,0,1472.3999999999999,1546.0,S1,dqn,2,49
0.08762886597938144,5537.0,0,1544.0,1569.0,S1,dqn,2,50
0.12023677395486497,5048.0,0,1217.0,1226.0,S1,dqn,2,51
0.1182170542635659,4872.0,2,1326.4,1346.0,S1,dqn,2,52
0.1091916558018253,5903.0,8,1573.6,1588.0,S1,dqn,2,53
0.09484193011647254,5792.0,4,1412.8,1447.0,S1,dqn,2,54
0.11131386861313869,5187.7,1,1376.3999999999999,1433.0,S1,dqn,2,55
0.11393350765782592,5056.0,2,1439.8,1489.0,S1,dqn,2,56
0.11043819023868899,5301.0,0,1434.4,1436.0,S1,dqn,2,57
0.10190444370197127,5658.0,1,1452.6,1464.0,S1,dqn,2,58
0.11328367473618871,6051.0,0,1656.8,1666.0,S1,dqn,2,59
0.1563721657544957,4698.0,1,1165.0,1177.0,S1,dqn,2,60
0.11510289501220788,5416.0,3,1490.6,1516.0,S1,dqn,2,61
0.1058106169296987,5278.0,1,1603.8,1691.0,S1,dqn,2,62
0.1,4622.0,0,1263.0,1298.0,S1,dqn,2,63
0.11235955056179775,5423.0,5,1481.4,1482.0,S1,dqn,2,64
0.10698000701508242,5369.0,0,1377.4,1396.0,S1,dqn,2,65
0.1373825018076645,5139.0,1,1299.4,1312.0,S1,dqn,2,66
0.10932343234323433,4565.0,0,1263.0,1297.0,S1,dqn,2,67
0.10634328358208955,5072.0,1,1309.4,1329.0,S1,dqn,2,68
0.09053367217280814,6013.0,3,1566.0,1591.0,S1,dqn,2,69
0.11150442477876106,5332.0,0,1371.0,1398.0,S1,dqn,2,70
0.1351832088224831,5204.0,0,1410.0,1434.0,S1,dqn,2,71
0.11279585798816567,5095.0,2,1427.0,1497.0,S1,dqn,2,72
0.09160041479433115,5498.0,0,1576.0,1633.0,S1,dqn,2,73
0.08736059479553904,5142.0,1,1426.0,1442.0,S1,dqn,2,74
0.09518864659051575,5550.0,4,1640.3999999999999,1687.0,S1,dqn,2,75
0.13190291945128385,5268.0,0,1502.3999999999999,1569.0,S1,dqn,2,76
0.10024621878297572,5378.0,1,1420.2,1424.0,S1,dqn,2,77
0.13245033112582782,4796.0,2,1361.3999999999999,1420.0,S1,dqn,2,78
0.12315270935960591,5782.0,4,1551.8,1560.0,S1,dqn,2,79
0.11940298507462686,5712.0,4,1529.2,1549.0,S1,dqn,2,80
0.1413119330076762,5360.2,2,1628.1999999999998,1727.0,S1,dqn,2,81
0.14570552147239263,4849.8,2,1325.0,1332.0,S1,dqn,2,82
0.14472290857747971,5253.0,2,1397.2,1412.0,S1,dqn,2,83
0.15283842794759825,5068.0,1,1402.6,1405.0,S1,dqn,2,84
0.18646674356016918,4674.0,0,1279.0,1322.0,S1,dqn,2,85
0.16562384983437614,5001.0,2,1362.0,1410.0,S1,dqn,2,86
0.16100805040252011,5311.0,2,1405.8,1433.0,S1,dqn,2,87
0.11336310546204054,5449.0,0,1417.2,1435.0,S1,dqn,2,88
0.125,5347.0,3,1483.0,1519.0,S1,dqn,2,89
0.1496693351896972,5338.0,3,1584.3999999999999,1646.0,S1,dqn,2,90
0.1275256707519046,5620.0,0,1594.3999999999999,1647.0,S1,dqn,2,91
0.1720183486238532,4804.0,3,1225.2,1226.0,S1,dqn,2,92
0.13058419243986255,5437.0,2,1471.1999999999998,1545.0,S1,dqn,2,93
0.1390355508623724,5244.0,0,1350.6,1371.0,S1,dqn,2,94
0.16952380952380952,4792.0,0,1424.4,1446.0,S1,dqn,2,95
0.13457943925233645,5007.0,3,1394.3999999999999,1435.0,S1,dqn,2,96
0.15988945913936045,4633.0,1,1317.2,1345.0,S1,dqn,2,97
0.16008935219657483,4999.0,4,1300.2,1308.0,S1,dqn,2,98
