service_level,total_cost,scri_viol,VaR95,TVaR95,scenario,method,seed,episode
0.09204584925321292,8189.397655669201,6,2316.079999910073,2448.5999998875914,S2,dqn,0,0
0.07761966364812418,8825.724561103902,5,2700.319648953246,2786.6245612207767,S2,dqn,0,1
0.08848133848133848,8808.5,0,2523.4,2596.5,S2,dqn,0,2
0.10823909531502424,8652.749999871352,2,2206.3699999298474,2229.1999999259615,S2,dqn,0,3
0.12396694214876033,7748.49999987031,2,2276.879999896248,2403.09999987031,S2,dqn,0,4
0.09355210132412205,9831.463867779868,3,2547.2,2560.5,S2,dqn,0,5
0.11406844106463879,8026.0,0,2240.5,2302.0,S2,dqn,0,6
0.09746012994683993,9509.032485833432,1,2835.065988666746,2918.332485833432,S2,dqn,0,7
0.11002031144211238,8233.549999816667,1,2397.1,2517.5,S2,dqn,0,8
0.0856898029134533,9940.0,0,2773.7,2803.0,S2,dqn,0,9
0.12403913347309574,7931.399999818424,2,2421.739999987377,2531.0,S2,dqn,0,10
0.1045510455104551,9141.94745731626,5,2615.397965930983,2688.9974574137286,S2,dqn,0,11
0.07706826045926392,9115.06391453357,6,2597.689999870504,2600.599999852938,S2,dqn,0,12
0.1103988603988604,7911.141073198233,8,1971.2091868587459,2009.5139534300704,S2,dqn,0,13
0.10807565295706995,9373.989721666116,8,2555.083333239299,2652.4666665645236,S2,dqn,0,14
0.10582010582010581,9017.00310052509,4,2651.9324804625003,2740.553100595804,S2,dqn,0,15
0.10889021479713604,9407.025791668211,4,2855.3251583173974,2871.0499999569834,S2,dqn,0,16
0.07345895879910572,9004.551178326206,5,2534.8781304665154,2545.5,S2,dqn,0,17
0.12537612838515547,8223.5,0,2322.4,2336.5,S2,dqn,0,18
0.13718263718263718,6693.54999965,1,1731.2,1747.5,S2,dqn,0,19
0.13743910925539318,7925.250975312735,7,2294.7901949755983,2316.8999998550858,S2,dqn,0,20
0.11266264677880038,8769.04999994762,1,2453.2399999580953,2506.049999947619,S2,dqn,0,21
0.11499684940138627,8835.7507351947,2,2696.95014703894,2827.5,S2,dqn,0,22
0.11467116357504216,8254.549999879688,1,2137.53999990375,2168.5499998796877,S2,dqn,0,23
0.09984152139461172,8865.04999996207,1,2803.539999969655,2849.549999962069,S2,dqn,0,24
0.11738811445341159,7650.735711300905,9,2104.1947964091582,2191.6999996739914,S2,dqn,0,25
0.0893854748603352,10108.322189304898,1,2776.957751443919,2853.8221893048985,S2,dqn,0,26
0.14000848536274926,6412.099999552532,2,1778.1,1836.0,S2,dqn,0,27
0.09675498660315571,9457.273728613962,3,2547.3189828911695,2630.773728613962,S2,dqn,0,28
0.10837727006444053,9551.5,0,2600.9,2650.5,S2,dqn,0,29
0.11036174126302882,9178.364121224786,8,2620.5748678791283,2636.0,S2,dqn,0,30
0.12873025160912815,9408.099999890079,2,2602.3499999467995,2650.549999947973,S2,dqn,0,31
0.09731232622798888,9107.04999945,1,2660.2,2749.0,S2,dqn,0,32
0.12222946544980444,8505.449999919792,1,2315.409999983958,2338.0,S2,dqn,0,33
0.11320754716981132,8879.715217152305,3,2310.112173826816,2350.115217327259,S2,dqn,0,34
0.09819201995012469,8995.953100720131,1,2328.7624805761047,2411.453100720131,S2,dqn,0,35
0.09353202282815472,8889.249999939844,1,2339.7999999999997,2396.5,S2,dqn,0,36
0.0718475073313783,9772.17179891806,3,3096.0793597800675,3276.5916666235617,S2,dqn,0,37
0.09074131036604122,9196.549999935294,1,2431.5,2471.5,S2,dqn,0,38
0.07441860465116279,9250.549999949342,1,2411.539999959474,2416.0499999493422,S2,dqn,0,39
0.09253547193090685,9174.141666299116,6,2587.7033332392402,2638.5999998926363,S2,dqn,0,40
0.10947810437912417,9386.415627284689,7,2610.7231254033595,2620.0999998575144,S2,dqn,0,41
0.12062937062937062,7931.5,0,1921.2,1928.5,S2,dqn,0,42
0.10285913528591353,8062.742189588841,5,2737.733751818164,2879.9921897897407,S2,dqn,0,43
0.09491733006736068,9239.304751165524,6,2608.7902967705695,2639.862870963212,S2,dqn,0,44
0.11917280056081318,7908.4,0,2059.0,2073.5,S2,dqn,0,45
0.1076187222412026,8188.003092579882,2,2384.3724741409055,2487.4530927082155,S2,dqn,0,46
0.14896600070101648,7737.8758598717595,2,2099.6,2107.5,S2,dqn,0,47
0.10416666666666667,7911.0,0,2160.7999999999997,2276.0,S2,dqn,0,48
0.10243055555555555,8050.549999915384,1,2225.309999983077,2248.5,S2,dqn,0,49
0.07533482142857142,10240.29999984851,3,2954.039999878808,3094.29999984851,S2,dqn,0,50
0.07639304973037747,9579.699999786015,4,2836.959999828812,3012.6999997860153,S2,dqn,0,51
0.09398496240601503,8985.9,0,2850.2999999999997,3112.5,S2,dqn,0,52
0.09265075376884423,8962.749999842887,2,2363.0499999685776,2395.0,S2,dqn,0,53
