scenario,method,seed,total_cost,service_level,scri_viol,VaR95,TVaR95
S1,qlearning,0,6103.494477777778,0.15736070801593022,1.8933333333333333,1800.6484266666669,1873.1263222222224
S1,qlearning,1,6113.183055555556,0.159673833515725,1.8633333333333333,1798.3086044444444,1871.2255
S1,qlearning,2,6148.749666666667,0.1558579489018333,1.8866666666666667,1810.05896,1882.047
S2,qlearning,0,10078.746162245694,0.1359406335327899,3.1526666666666667,3061.5985328036404,3199.563903084732
S2,qlearning,1,10082.152207510142,0.13672947850215972,3.0953333333333335,3073.6855112842154,3216.7274430547554
S2,qlearning,2,10102.066172491077,0.13507702331995391,3.1353333333333335,3074.3522083898815,3213.940092043105
S3,qlearning,0,6283.400191111112,0.17148096344259978,1.304,1831.5311866666668,1900.353677777778
S3,qlearning,1,6267.655888888889,0.17380010243928068,1.3206666666666667,1827.2100355555556,1898.3845333333336
S3,qlearning,2,6296.361146666667,0.17453189384445741,1.318,1835.1521311111112,1905.5485222222223
